clip_name,end,event_number,start
rooks_alexander_walker_phantom_broll.mov,00:07:23;29,097,00:07:12;50
rooks_jaxson_nickeil_sitdowns.mov,00:07:24;47,098,00:07:23;29
rooks_alexander_walker_phantom_broll.mov,00:07:34;06,099,00:07:24;47
rooks_nop_tor_wireless_melt.mov,00:07:36;39,100,00:07:34;06
phantom_selects_NYK_SAS_broll_pt3_102319.mov,00:07:42;40,101,00:07:36;39
rooks_938581_rjbarrett_intv.mov,00:07:45;09,102,00:07:42;40
phantom_selects_NYK_SAS_broll_pt3_102319.mov,00:07:50;35,103,00:07:45;09
rooks_938581_rjbarrett_intv.mov,00:07:53;14,104,00:07:50;35
rooks_NYK_SAS_RJ_102319.mov,00:07:55;13,105,00:07:53;14
rooks_NYK_SAS_RJ_102319.mov,00:07:56;19,106,00:07:55;13
rooks_NYK_SAS_RJ_102319.mov,00:07:57;44,107,00:07:56;19
phantom_selects_NYK_SAS_broll_pt3_102319.mov,00:07:59;44,108,00:07:57;44
rooks_938581_rjbarrett_intv.mov,00:08:00;41,109,00:07:59;44
phantom_selects_NYK_SAS_broll_pt5_102319.mov,00:08:06;26,110,00:08:00;41
phantom_selects_NYK_SAS_broll_pt3_102319.mov,00:08:17;19,111,00:08:06;26
MVI_3025.MP4,00:08:20;20,112,00:08:17;19
rooks_ATL_DET_hunter_young_hl_pt1_102419.mov,00:08:24;45,113,00:08:20;20
rooks_938581_hunter_rtp_int_1_mw.mov,00:08:26;50,114,00:08:24;45
MVI_3114.MP4,00:08:37;02,115,00:08:26;50
rooks_938581_hunter_rtp_int_1_mw.mov,00:08:40;13,116,00:08:37;02
rooks_ATL_DET_hunter_young_hl_pt2_102419.mov,00:08:44;47,117,00:08:40;13
rooks_ATL_DET_hunter_young_hl_pt2_102419.mov,00:08:46;35,118,00:08:44;47
MVI_3051.MP4,00:08:52;13,119,00:08:46;35
MVI_3051.MP4,00:08:56;12,120,00:08:52;13
phantom_selects_NYK_SAS_broll_pt5_102319.mov,00:09:01;11,121,00:08:56;12
rooks_ja_mia_102519.mov,00:09:05;14,122,00:09:01;11
MVI_7686.MP4,00:09:10;00,123,00:09:05;14
MVI_7687.MP4,00:09:12;55,124,00:09:10;00
MVI_7689.MP4,00:09:20;49,125,00:09:12;55
MVI_2941.MP4,00:09:24;07,126,00:09:20;49
MVI_2944.MP4,00:09:29;10,127,00:09:24;07
MVI_2945.MP4,00:09:31;01,128,00:09:29;10
phantom_selects_NYK_SAS_broll_pt5_102319.mov,00:09:35;26,129,00:09:31;01
rjbarrett_postgame_sound_102319.mp4,00:09:40;12,130,00:09:35;26
MVI_3051.MP4,00:09:46;49,131,00:09:40;12
MVI_3054.MP4,00:09:49;07,132,00:09:46;49
MVI_3058.MP4,00:09:54;01,133,00:09:49;07
MVI_3056.MP4,00:09:56;33,134,00:09:54;01
MVI_3062.MP4,00:09:59;30,135,00:09:56;33
MVI_3062.MP4,00:10:08;51,136,00:09:59;30
MVI_2947.MP4,00:10:12;41,137,00:10:08;51
MVI_7692.MP4,00:10:14;57,138,00:10:12;41
MVI_7694.MP4,00:10:20;21,139,00:10:14;57
MVI_7696.MP4,00:10:27;31,140,00:10:20;21
MVI_7701.MP4,00:10:31;09,141,00:10:27;31
MVI_7701.MP4,00:10:37;25,142,00:10:31;09
MVI_3065.MP4,00:10:40;06,143,00:10:37;25
MVI_7702.MP4,00:10:43;03,144,00:10:40;06
MVI_3067.MP4,00:10:46;38,145,00:10:43;03
MVI_3069.MP4,00:10:50;49,146,00:10:46;38
REVISED END PAGE with special thanks 1011.mpeg,00:11:01;54,147,00:10:50;49
